"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13_1a","fin13_1b","fin13_1c","fin13_1d","fin13_1e","fin13_1f","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Kenya","KEN",144532683,1.06415966033062,2,30,2,5,1,1,1,1,1,2,2,2,,,1,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,1,2,2,,,,2,2,2,2,2,1,2,,1,3,3,1,1,,,1,1,,,1,2,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,3,2,3,3,,2,,0,1,1,4,4,4,1,1,1,1,1,0
"Kenya","KEN",151571777,0.801936000146581,1,26,2,2,1,1,1,1,1,1,2,1,2,,2,2,2,,,,2,,2,,1,,,,,,,,,,,,,,,,1,1,1,1,2,,,1,1,2,,,,2,1,2,1,2,1,1,1,1,2,1,1,1,,,1,2,2,1,1,1,1,2,,,2,,,,,,,2,2,,,,,1,1,2,1,,,1,1,2,2,1,1,,1,1,4,4,4,1,1,1,1,2,1,0
"Kenya","KEN",185706931,0.739494407078773,2,22,2,1,1,1,1,1,0,1,2,1,2,,1,1,2,,,,1,2,2,,2,,,,,,,,,,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,1,2,2,2,1,2,1,2,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,2,4,4,4,4,3,1,2,1,0
"Kenya","KEN",159981788,0.533012492339555,2,21,2,5,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,1,1,1,2,,,2,2,2,,,,2,2,2,2,2,2,1,,3,2,1,1,2,1,1,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,4,2,1,,1,1,4,4,4,4,4,1,1,1,1,0
"Kenya","KEN",135466401,1.40853052958857,1,18,2,3,1,1,1,1,1,1,2,2,,,1,1,1,1,1,2,1,2,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,2,1,,2,1,2,,,,1,1,2,2,2,1,1,,6,2,1,1,1,,,1,1,,,2,,,,,,1,1,1,1,,,2,2,2,,,,,1,2,2,1,,,2,1,2,1,4,1,,1,1,1,4,4,1,4,1,1,1,1,1
"Kenya","KEN",190681957,0.924597296993108,2,20,2,4,1,1,1,1,1,1,2,2,,,1,2,2,,,,2,,2,,2,,,,,,,,,,,,,,,,1,1,2,1,1,2,,2,1,2,,,,2,1,1,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,1,1,1,,1,0,4,4,4,4,4,5,1,1,1,1
"Kenya","KEN",202450727,0.741442275193868,2,26,1,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,1,,1,1,2,2,1,6,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,1,1,3,1,,1,1,4,4,4,4,4,5,1,2,0,0
"Kenya","KEN",114803406,0.556323060115002,2,23,1,5,1,1,1,1,1,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,2,,,,2,2,1,1,2,2,1,1,2,2,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,1,,,2,1,1,1,4,1,,1,1,4,4,4,1,4,1,1,1,1,1
"Kenya","KEN",157706568,1.01415532741147,2,48,2,2,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,1,2,2,2,1,2,2,,,,,,,1,1,1,1,2,,,1,1,2,,,,2,2,1,2,2,2,2,,6,1,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,1,4,4,4,4,4,1,1,1,1,0
"Kenya","KEN",198991166,1.48359750592266,1,50,1,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,1,1,2,1,2,2,2,2,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,4,5,2,2,0,0
"Kenya","KEN",134801595,0.602807676696461,1,38,2,4,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,1,2,1,2,2,1,2,,,,,,,1,2,1,1,1,2,,1,1,2,,,,2,2,1,2,2,2,1,,2,1,1,2,,,,2,,,,1,2,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,2,1,,1,1,4,4,4,4,1,5,1,2,1,1
"Kenya","KEN",194374371,0.341817240980233,1,25,1,1,1,2,1,1,1,,,2,,,,,,,,,,,,,,,2,1,2,2,2,1,3,2,,,,,,,2,2,1,1,1,2,,1,2,2,,,,2,2,1,2,2,1,1,,5,1,1,2,,,,1,1,,,1,1,1,2,,,1,2,1,1,,,3,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,1,4,4,4,1,1,1,2,1,1
"Kenya","KEN",174643600,0.41148652109139,2,30,2,5,1,2,1,1,1,,,2,,,,,,,,,,,,,,,2,1,2,1,2,1,2,2,,,,,,,1,1,2,1,1,1,,1,1,1,3,1,,2,1,1,1,1,1,1,1,5,2,1,1,2,2,2,2,,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,1,4,1,1,1,1
"Kenya","KEN",198893100,1.36264901966978,1,20,2,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Kenya","KEN",151415108,0.359876681686666,2,30,1,3,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,,,,,,,1,1,1,1,1,2,,1,1,1,2,1,,1,1,1,1,2,1,1,2,1,2,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,1,,3,,1,1,4,4,4,4,4,1,1,1,1,1
"Kenya","KEN",134179240,1.4454802561937,2,22,2,5,1,2,1,1,1,2,1,2,,,2,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,2,,,,2,2,1,2,2,2,2,,6,2,1,1,1,,,1,1,,,1,2,1,2,,,2,,,,,,,1,2,1,2,,,2,,,,,,2,2,2,2,4,2,,1,1,4,1,4,4,1,1,1,1,1,1
"Kenya","KEN",129966491,2.7288714652921,1,71,1,1,1,1,1,0,1,,,2,,,,,,,,,,,,,,,1,1,2,2,2,1,2,2,,,,,,,,,,1,2,,,2,1,2,,,,1,2,1,2,2,2,1,,2,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,1,,,1,1,1,1,4,1,,1,1,4,4,4,1,4,3,1,2,1,0
"Kenya","KEN",152029988,2.52734239035565,1,48,1,2,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,1,2,2,1,2,1,,,,,,,2,1,1,2,2,,,2,1,2,,,,2,2,2,1,1,1,1,2,2,2,1,1,2,1,1,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,2,1,,1,1,4,4,4,4,4,1,1,2,1,0
"Kenya","KEN",125568790,0.341817240980233,2,30,2,5,1,2,1,1,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,2,1,1,1,2,,1,1,2,,,,2,2,1,2,2,2,2,,2,2,1,2,,,,2,,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,1,2,1,,1,1,4,4,4,4,1,5,1,1,1,1
"Kenya","KEN",151344805,0.623034493882432,2,20,2,3,1,1,1,1,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,1,2,2,1,2,,,2,2,2,,,,2,2,2,2,2,2,2,,1,1,2,1,1,,,1,1,,,2,,,,,,1,1,1,2,,,1,1,2,1,1,,,2,,,,,,1,1,1,2,4,1,,1,1,1,1,4,4,4,1,1,1,1,0
"Kenya","KEN",207264211,0.924360228122413,1,25,2,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,,,,,2,,,2,1,2,,,,2,2,,1,2,1,1,2,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,1,2,1,2,1,,1,1,4,4,4,2,4,5,1,1,0,0
"Kenya","KEN",195687280,1.38654034218362,1,27,3,3,1,1,1,1,1,2,1,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,2,,,,2,1,1,2,2,2,2,,1,3,3,1,1,,,2,,,,1,1,1,2,,,2,,,,,,,2,2,,,,,1,1,2,1,,,2,1,3,3,2,2,,1,0,4,4,4,1,1,1,1,1,1,1
"Kenya","KEN",120440916,1.320916624116,1,26,1,1,1,1,1,1,1,,,2,,,,,,,,,,,,,,,2,1,1,2,2,1,2,2,,,,,,,1,1,2,1,1,2,,1,1,2,,,,2,2,2,2,1,1,2,,2,1,2,1,1,,,1,1,,,1,1,1,2,,,2,,,,,,,1,2,1,1,,,2,,,,,,2,2,1,2,4,2,,1,1,4,1,4,4,1,1,1,1,1,1
"Kenya","KEN",203213735,1.8691034816473,2,18,2,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,2,,1,0,4,4,4,4,4,5,2,2,0,0
"Kenya","KEN",162465251,0.341817240980233,1,26,1,3,1,2,1,1,1,2,2,1,2,,2,2,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,2,1,1,1,1,2,,1,1,2,,,,2,2,1,2,1,2,2,,2,1,1,2,,,,2,,,,1,2,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,1,5,1,2,1,1
"Kenya","KEN",120778885,1.96884630756559,2,43,1,1,1,2,1,1,1,2,2,2,,,2,2,2,,,,2,,2,,1,,,,,,,,,,,,,,,,2,1,2,1,2,,,1,1,2,,,,2,1,2,2,2,2,2,,3,3,2,1,2,1,1,2,,,,1,1,1,2,,,1,2,2,1,,,2,2,2,,,,,2,,,,,,1,1,1,2,2,1,,1,0,1,4,4,4,1,2,1,2,1,0
"Kenya","KEN",182024345,1.33369108618669,1,40,2,3,1,2,1,1,1,1,2,1,1,2,2,1,2,,,,2,,1,2,2,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,2,,,,2,2,2,2,2,2,2,,3,1,4,1,2,1,1,1,1,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,4,1,,1,1,4,4,4,4,1,1,1,2,1,1
"Kenya","KEN",130281423,0.421956507462702,1,28,1,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,1,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,1,2,2,2,1,,5,1,1,2,,,,1,2,2,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,4,4,4,4,4,2,1,2,0,0
"Kenya","KEN",182568411,0.924360228122413,1,25,3,5,1,1,1,1,1,2,2,1,2,,1,1,1,1,1,2,1,2,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,1,1,1,,2,1,1,1,2,1,1,2,4,3,3,1,1,,,1,1,,,1,1,1,2,,,1,2,2,2,2,2,,2,2,,,,,2,,,,,,2,2,2,2,2,3,,1,1,3,4,4,4,1,1,1,1,1,1
"Kenya","KEN",116047101,1.90962315494724,1,51,1,2,2,1,1,1,1,2,1,2,,,2,2,2,,,,2,,1,2,2,,,,,,,,,,,,,,,,2,1,2,2,2,,,2,1,2,,,,2,2,2,2,2,2,1,,2,2,2,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,1,,,1,2,1,1,4,1,,0,1,4,4,4,1,4,1,1,2,1,0
"Kenya","KEN",173343344,0.924597296993108,2,21,2,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,,,,,1,1,,1,2,2,,,,1,2,,2,2,2,2,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,1,3,2,,1,0,4,4,4,4,4,5,1,1,0,0
"Kenya","KEN",144595359,1.27709384871842,1,35,2,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,1,2,2,1,2,2,1,2,1,2,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,4,5,2,2,0,0
"Kenya","KEN",140005440,0.711084416497072,2,27,2,4,2,1,1,0,1,,,2,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,1,1,1,1,1,2,,1,1,2,,,,2,2,2,2,1,1,1,,6,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,4,3,,1,,0,1,4,4,4,4,4,5,1,2,1,1
"Kenya","KEN",133968162,0.41148652109139,2,29,2,5,1,2,1,1,1,2,2,1,1,1,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,2,,,,2,1,1,1,2,1,2,1,5,2,2,1,1,,,1,1,,,1,1,1,2,,,2,,,,,,,2,2,,,,,1,1,1,1,,,3,2,3,3,,2,,1,1,4,4,4,1,1,1,1,2,1,1
"Kenya","KEN",204994633,0.540846661475815,2,26,1,5,1,1,1,1,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,1,1,2,1,2,,,1,2,2,,,,2,2,1,2,2,2,2,,5,1,1,2,,,,1,1,,,1,1,1,1,,,1,2,2,1,,,2,2,2,,,,,2,,,,,,2,1,1,1,2,1,,1,0,1,4,4,4,1,1,1,1,1,0
"Kenya","KEN",181192140,0.792313970791923,1,35,1,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,1,2,,,,2,2,,1,2,1,2,2,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,3,2,1,1,4,1,,1,1,4,3,4,4,4,5,1,2,0,0
"Kenya","KEN",140032085,0.382722017924296,2,22,2,5,1,2,1,1,1,2,2,2,,,1,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,1,2,1,,2,2,1,2,1,1,2,,3,1,1,1,2,1,1,1,1,,,1,1,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,1,4,4,4,1,1,1,1,1,1
"Kenya","KEN",113671098,0.717968437419357,2,32,1,1,1,1,1,1,1,2,2,2,,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,2,,,1,1,2,,,,2,1,1,1,2,2,1,1,6,2,1,1,1,,,1,1,,,2,,,,,,1,2,2,1,,,2,2,2,,,,,1,2,1,1,,,1,3,3,1,1,3,,1,1,1,4,4,1,4,1,1,1,1,0
"Kenya","KEN",198723610,0.772051185026172,1,24,2,5,1,2,1,1,1,2,2,1,1,1,1,1,1,2,,1,2,,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,2,,,,2,2,1,1,1,1,1,1,1,2,2,1,1,,,1,1,,,1,1,1,2,,,2,,,,,,,2,2,,,,,1,2,1,1,,,3,2,2,2,2,2,,1,1,4,4,4,1,1,1,4,2,1,1
"Kenya","KEN",208421350,0.675493791921197,2,19,2,5,1,1,1,0,1,,,2,,,,,,,,,,,,,,,1,2,1,2,2,2,2,2,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,2,2,2,2,2,1,,3,1,1,1,1,,,1,1,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,2,4,4,4,4,1,1,1,1,0
"Kenya","KEN",159579893,1.28026880438142,1,39,2,2,1,1,1,1,0,2,2,2,,,2,2,1,1,2,2,1,2,2,,2,,,,,,,,,,,,,,,,,,,,2,,,2,1,2,,,,2,2,1,1,2,2,2,1,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,2,3,2,,1,1,4,4,4,4,4,5,1,2,1,0
"Kenya","KEN",194657868,2.19680214737499,1,35,1,2,1,1,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,2,,,2,1,2,,,,2,2,2,2,2,2,1,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,2,1,4,1,,0,1,4,4,4,2,4,5,1,2,1,0
"Kenya","KEN",193723428,0.44073816336229,1,33,2,3,1,1,1,1,1,2,2,2,,,2,2,1,1,2,2,2,,1,1,1,,,,,,,,,,,,,,,,1,2,2,1,2,,,1,1,2,,,,2,1,2,1,2,2,1,1,2,1,1,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,1,2,2,2,2,2,2,,,,,,1,2,2,1,4,1,,1,1,4,3,4,4,2,1,1,1,1,0
"Kenya","KEN",169424596,1.62355799142312,1,20,2,1,2,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,2,1,1,1,2,,,2,2,2,,,,2,2,2,2,1,2,1,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,1,1,3,1,,1,1,4,4,4,4,4,5,1,2,1,0
"Kenya","KEN",206152621,0.517547770866593,1,18,1,1,1,1,1,0,1,,,2,,,,,,,,,,,,,,,1,2,1,1,1,1,1,1,,,,,,,,,,1,2,,,1,1,2,,,,2,2,1,2,2,2,1,,1,2,1,2,,,,2,,,,1,2,1,2,,,1,2,2,1,,,2,1,2,2,2,2,2,2,,,,,,3,3,2,1,3,1,,1,1,1,3,4,4,1,5,1,1,1,0
"Kenya","KEN",127038877,0.998314263898856,1,23,2,1,1,1,1,1,1,1,2,1,2,,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,1,1,2,,,,2,2,2,2,2,2,2,,9,,,2,,,,2,,,,1,2,1,1,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,3,1,1,3,1,,1,0,1,4,4,4,1,5,1,1,1,0
"Kenya","KEN",126670751,0.403479874344473,2,29,3,3,1,1,1,1,1,2,2,2,,,1,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,2,1,1,1,2,,,2,1,2,,,,2,2,1,2,2,1,2,,5,1,1,1,1,,,1,2,1,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,3,2,1,,1,1,4,4,4,4,4,1,1,1,1,0
"Kenya","KEN",183170836,0.660458312057999,1,26,1,4,1,1,1,1,1,2,2,2,,,1,1,2,,,,2,,2,,2,,,,,,,,,,,,,,,,1,1,2,2,2,,,2,1,2,,,,2,2,2,1,1,2,1,1,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,2,2,1,2,2,2,1,,1,1,1,1,2,1,,1,1,4,3,4,2,4,5,1,1,1,0
"Kenya","KEN",116359539,0.586019931174358,2,39,2,2,1,1,1,1,0,1,2,1,2,,1,1,2,,,,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,2,,,1,1,2,,,,2,2,2,2,1,1,2,,5,2,1,1,2,1,2,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,1,2,2,4,2,,0,1,4,4,4,2,4,1,1,1,1,0
"Kenya","KEN",148490219,1.2775329048371,1,15,1,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,4,5,2,1,0,0
"Kenya","KEN",166704237,0.347088756628994,2,25,2,4,1,1,1,1,0,,,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,3,2,3,,0,0,4,4,4,4,4,5,2,2,0,0
"Kenya","KEN",209684604,1.54560068682152,2,40,2,2,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,,,,,,,1,1,2,1,2,,,2,1,2,,,,2,2,1,2,2,2,1,,2,1,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,2,2,2,1,,1,1,2,1,2,1,,1,1,4,4,4,2,4,1,1,2,1,0
"Kenya","KEN",169839778,0.845277541876278,2,27,2,3,1,1,1,1,1,1,2,1,2,,2,2,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,2,,,,2,2,1,2,2,2,1,,2,2,1,1,1,,,1,1,,,1,2,1,2,,,1,2,1,2,,,2,2,2,,,,,1,1,2,2,1,,1,1,1,1,3,1,,1,1,1,4,4,2,1,1,1,1,1,1
"Kenya","KEN",202319089,1.69447417539704,2,29,2,4,2,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,1,2,1,2,2,,,,,,,1,2,2,2,2,,,1,1,2,,,,2,2,1,2,1,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,2,1,,1,1,4,4,4,4,4,5,1,1,1,0
"Kenya","KEN",203886681,0.533012492339555,2,20,2,3,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,1,1,1,2,1,1,1,,,,,,,1,1,1,2,1,1,,2,1,2,,,,2,2,1,2,1,2,1,,5,2,2,1,1,,,2,,,,1,2,2,,,1,1,2,2,1,,,2,2,2,,,,,1,1,2,1,,,2,1,1,2,2,1,,1,1,1,4,4,1,2,1,1,2,1,1
"Kenya","KEN",129251845,0.656702172533879,2,29,2,5,1,1,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,,,2,1,2,1,1,2,,1,1,2,,,,2,2,1,1,2,2,1,2,1,2,2,1,1,,,1,1,,,1,2,1,2,,,1,2,2,1,,,2,2,2,,,,,1,1,2,2,1,,2,1,2,2,2,2,,1,1,1,4,4,2,1,1,1,1,1,1
"Kenya","KEN",192192814,1.69591192619152,1,15,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,,,,,1,1,,2,1,1,1,1,,2,2,,1,1,2,1,1,1,3,3,1,1,,,1,2,1,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,1,,1,1,4,4,4,4,4,1,2,2,0,0
"Kenya","KEN",126645360,1.43444469013748,1,27,2,4,2,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,1,,,,,,,2,1,2,1,2,,,2,1,2,,,,2,2,1,2,2,2,2,,2,1,1,1,1,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,2,1,,1,0,4,4,4,4,4,1,1,1,1,0
"Kenya","KEN",131037815,0.545515134162528,1,28,1,2,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,,,,,,2,1,2,1,2,,,1,1,2,,,,2,2,1,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,1,1,2,1,,,2,3,1,2,3,1,,1,1,2,4,4,1,4,5,1,2,1,0
"Kenya","KEN",182390280,0.458224815475129,2,28,3,5,1,1,1,1,1,2,1,1,1,1,1,1,2,,,,2,,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,1,1,2,,2,2,1,2,2,2,1,,2,2,1,1,1,,,2,,,,2,,,,,,1,2,2,2,2,2,,2,2,,,,,2,,,,,,2,1,2,1,2,1,,1,1,3,4,4,4,4,1,1,1,1,1
"Kenya","KEN",183367999,1.8780407061181,1,18,2,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,1,1,1,2,1,2,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,2,4,2,,0,1,4,4,4,4,4,5,2,2,0,0
"Kenya","KEN",193731305,2.11354888415941,1,99,1,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,1,1,3,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,3,1,4,1,,0,0,4,4,4,2,4,3,1,2,0,0
"Kenya","KEN",161153629,2.7288714652921,2,60,1,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,,,,,2,,,1,2,2,,,,2,2,,2,1,2,2,,2,3,3,2,,,,1,2,2,2,1,2,1,2,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,3,1,1,1,1,,0,1,4,4,4,2,1,4,2,1,0,0
"Kenya","KEN",195345945,0.341817240980233,2,26,1,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,2,2,1,2,2,1,1,2,1,2,1,,,,,2,,,2,2,2,,,,1,2,,2,1,2,1,,2,3,3,1,2,1,1,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,3,3,2,2,4,2,,1,1,4,4,4,2,4,2,1,2,0,0
